"","Species","trait","c","T0","Tm","sample_num"
"323","Aedes albopictus","b",0.000685140468392262,14.3184499541128,36.1313913799447,123
"324","Aedes albopictus","b",0.000704416072555829,14.668109042338,36.4911749747239,124
"325","Aedes albopictus","b",0.000699568694508659,13.3891093220611,36.284209438999,125
"326","Aedes albopictus","b",0.000603035855124431,13.5077675343177,36.4747719818623,126
"327","Aedes albopictus","b",0.000645042990214731,13.7890540707375,36.265128386785,127
"328","Aedes albopictus","b",0.000613713787998104,13.8708215913272,36.0390873798284,128
"329","Aedes albopictus","b",0.000746323588571789,13.3633862975361,36.0223613916459,129
"330","Aedes albopictus","b",0.000616313435592998,10.5344653742144,36.0909401701189,130
"331","Aedes albopictus","b",0.000522527353955044,11.4225595870651,36.2321401722823,131
"332","Aedes albopictus","b",0.000651294426450656,12.8011168549715,36.2649592838317,132
"333","Aedes albopictus","b",0.000598061732762799,12.3919793784906,36.3447273348567,133
"334","Aedes albopictus","b",0.000621508588064199,12.7267483843488,36.438833567372,134
"335","Aedes albopictus","b",0.000680694619076788,14.2761624607808,36.3924051811067,135
"336","Aedes albopictus","b",0.000692508796780719,13.778858272036,36.2834438642639,136
"337","Aedes albopictus","b",0.000696658397457732,12.7453174853558,36.3908315893724,137
"338","Aedes albopictus","b",0.0007283613541843,14.6274342926484,36.047296369139,138
"339","Aedes albopictus","b",0.000686616803878541,13.7077159098025,36.1057274895869,139
"340","Aedes albopictus","b",0.000750307049897514,13.873059212113,36.236996462879,140
"341","Aedes albopictus","b",0.000771557034327703,14.0553619245024,36.4578816009671,141
"342","Aedes albopictus","b",0.000704229428691085,14.1899734143522,36.3488434100187,142
"343","Aedes albopictus","b",0.000698909860918222,13.3040474608868,36.3604227626226,143
"344","Aedes albopictus","b",0.000759199878222889,15.0594252283885,36.6576613139014,144
"345","Aedes albopictus","b",0.000761896913766223,15.3676602834465,36.1497843329326,145
"346","Aedes albopictus","b",0.000794423605667516,15.1628473889173,36.0907707979709,146
"347","Aedes albopictus","b",0.000715839669702216,14.1527922345699,36.4565938209617,147
"348","Aedes albopictus","b",0.000720531426722443,14.3048675897964,36.4000051120679,148
"349","Aedes albopictus","b",0.000623079902373069,13.4182057115493,36.2443531031058,149
"350","Aedes albopictus","b",0.000736787607372264,13.98239530646,36.4157045394181,150
"351","Aedes albopictus","b",0.000689530008541606,14.1678217565567,36.6166195205119,151
"352","Aedes albopictus","b",0.000720015439578386,15.0046323109109,36.3885918535444,152
"353","Aedes albopictus","b",0.000706519772941982,12.6398387691826,36.4567755187586,153
"354","Aedes albopictus","b",0.000568250931015808,12.9804306499717,36.4607186669578,154
"355","Aedes albopictus","b",0.000552075698303992,13.1131346989971,36.2487764249784,155
"356","Aedes albopictus","b",0.000595058797130384,12.8109180052292,37.0471814205636,156
"357","Aedes albopictus","b",0.000588843209760787,12.7151685241443,37.0358334678563,157
"358","Aedes albopictus","b",0.000669214601326465,13.5467968434534,36.5678486696565,158
"359","Aedes albopictus","b",0.000661025002021137,13.2293408569398,36.588158259825,159
"360","Aedes albopictus","b",0.000563735070840814,13.090951866803,36.2012771407828,160
"361","Aedes albopictus","b",0.000693411550568937,13.2288470775719,36.7207712715842,161
"362","Aedes albopictus","b",0.000611948179966617,13.6857522959828,36.3973153638806,162
"363","Aedes albopictus","b",0.000626810242443404,13.0978860723203,36.3849983261868,163
"364","Aedes albopictus","b",0.000682322755814032,14.5975593676054,36.4780153573919,164
"365","Aedes albopictus","b",0.000644144519225231,12.825833214537,36.1721138319818,165
"366","Aedes albopictus","b",0.000636058978911226,13.3578402231289,36.1480367696214,166
"367","Aedes albopictus","b",0.000642267870488889,12.9772235699019,36.0709852456064,167
"368","Aedes albopictus","b",0.000645202243199376,12.380336299066,36.0603890751541,168
"369","Aedes albopictus","b",0.000625198440168471,12.4256966651951,36.6039439756629,169
"370","Aedes albopictus","b",0.000597281510062236,13.4554253795322,36.1764449984464,170
"371","Aedes albopictus","b",0.000564765616071954,13.9739388137194,36.0702567178358,171
"372","Aedes albopictus","b",0.000559394150409227,10.6793389630672,36.2334079282288,172
"373","Aedes albopictus","b",0.000516015366080306,11.2655909740111,36.1143744664413,173
"374","Aedes albopictus","b",0.000623470396386625,10.4997058291865,36.0412065955339,174
"375","Aedes albopictus","b",0.000453460279807753,10.3577458667742,36.3221048873776,175
"376","Aedes albopictus","b",0.000506853443047026,10.800882347133,36.5351040898843,176
"377","Aedes albopictus","b",0.000495746191472997,10.1141359491477,36.4360840169943,177
"378","Aedes albopictus","b",0.000540229525558956,10.0074131105827,36.8537466065554,178
"379","Aedes albopictus","b",0.000486041334348558,9.19099276848064,36.9561334197309,179
"380","Aedes albopictus","b",0.000411774860227919,9.86911298539324,36.7105655887321,180
"381","Aedes albopictus","b",0.000449248860690905,9.24113325696209,36.0069613232099,181
"382","Aedes albopictus","b",0.000448058688280412,10.1165707704436,36.0629381015251,182
"383","Aedes albopictus","b",0.00057492929228315,14.2814123183677,36.1359421948869,183
"384","Aedes albopictus","b",0.000860365369159798,15.780583949705,36.0143908276407,184
"385","Aedes albopictus","b",0.00078093451984838,15.1573399937126,36.0177472629699,185
"386","Aedes albopictus","b",0.000756351021381814,14.6913346446114,36.3154043773747,186
"387","Aedes albopictus","b",0.000775610635546665,14.7015879366181,36.3588393891707,187
"388","Aedes albopictus","b",0.000665390201648874,13.7815036993623,36.5618174488421,188
"389","Aedes albopictus","b",0.000752359326465289,14.2744158363519,36.4013212214282,189
"390","Aedes albopictus","b",0.000691638201629765,15.7491306543015,36.3390177027295,190
"391","Aedes albopictus","b",0.000772702110648249,14.9890804663593,36.4196222454059,191
"392","Aedes albopictus","b",0.000769560374732307,15.1086856231661,36.3770301838306,192
"393","Aedes albopictus","b",0.000783179843068726,15.6626025474237,36.3810125181617,193
"394","Aedes albopictus","b",0.000795986472699989,15.4163269196276,36.288500825435,194
"395","Aedes albopictus","b",0.000735234847277428,13.2794979554282,36.2869830941996,195
"396","Aedes albopictus","b",0.000644845599023158,14.7044880805034,36.0763796264261,196
"397","Aedes albopictus","b",0.000807351849034457,15.1430916017733,36.0678832031646,197
"398","Aedes albopictus","b",0.000738195722435062,13.7408637863435,36.0764972787031,198
"399","Aedes albopictus","b",0.000688181578848331,12.157339856139,36.1952290947579,199
"400","Aedes albopictus","b",0.000541994296039695,11.7924258066724,36.3112002637651,200
"401","Aedes albopictus","c",0.000400161537460339,0.0210734926285616,36.0473117463205,1
"402","Aedes albopictus","c",0.000397084132421371,0.0410889742497487,36.2151403172733,2
"403","Aedes albopictus","c",0.000417447237003785,0.293881439381686,36.08482092029,3
"404","Aedes albopictus","c",0.000421870407590662,0.949286604790279,36.5551966621827,4
"405","Aedes albopictus","c",0.000424615836120262,0.875083335367961,36.6237415371319,5
"406","Aedes albopictus","c",0.000418556296824336,1.37647500317884,36.4714074342483,6
"407","Aedes albopictus","c",0.000415856132015882,0.189909113275925,36.5929585225931,7
"408","Aedes albopictus","c",0.000449760994709346,1.30193252516167,36.3444895544066,8
"409","Aedes albopictus","c",0.000411407848698594,0.521007476451992,37.0567677464189,9
"410","Aedes albopictus","c",0.000399858737152264,0.456302536688222,37.5810064025873,10
"411","Aedes albopictus","c",0.000433235313421416,0.193386934299638,37.5819721521297,11
"412","Aedes albopictus","c",0.00036469120982839,0.223416975489083,37.5589050502224,12
"413","Aedes albopictus","c",0.000394331853544087,0.169498979891226,37.1041647872486,13
"414","Aedes albopictus","c",0.000372151518526941,0.0816793830347756,37.0896921152912,14
"415","Aedes albopictus","c",0.000399793686061738,0.0919212087556175,36.9786815864848,15
"416","Aedes albopictus","c",0.000416452197401287,0.195732347791907,36.9222691223439,16
"417","Aedes albopictus","c",0.000391383174724133,0.242636728363737,36.2429135190522,17
"418","Aedes albopictus","c",0.000382848612758824,0.0424832610279917,36.8993565991778,18
"419","Aedes albopictus","c",0.00041965557959063,0.00973202470939056,36.6994234423298,19
"420","Aedes albopictus","c",0.000404964980462029,0.128250824190965,36.8638136997802,20
"421","Aedes albopictus","c",0.000413332316433735,0.0270999120640847,36.8748624796982,21
"422","Aedes albopictus","c",0.000402816129767628,0.0246709117646015,36.8010128969245,22
"423","Aedes albopictus","c",0.000394276282467758,0.0584798649605784,36.0825773466999,23
"424","Aedes albopictus","c",0.000441571133167393,0.644061038065848,36.4911199826606,24
"425","Aedes albopictus","c",0.000440969909333662,0.174872012849939,36.0735733712601,25
"426","Aedes albopictus","c",0.000426504479042144,0.197862348813725,36.8050404219952,26
"427","Aedes albopictus","c",0.000420472785318891,0.308546648416206,36.2989663503202,27
"428","Aedes albopictus","c",0.000390033607105424,0.205799363307492,37.3152082322819,28
"429","Aedes albopictus","c",0.000379148082126979,0.451829910183013,36.702210805609,29
"430","Aedes albopictus","c",0.00042425112503153,0.475433251167119,36.4469367439121,30
"431","Aedes albopictus","c",0.000411098110968055,0.134694485537369,36.7782997160025,31
"432","Aedes albopictus","c",0.000408107091768051,0.0153249132855832,36.291512237498,32
"433","Aedes albopictus","c",0.000411031934318947,0.0491343535192243,36.1659112424298,33
"434","Aedes albopictus","c",0.000414648589683643,0.307751513520556,36.2904640999311,34
"435","Aedes albopictus","c",0.000417145395871839,0.562878862883906,36.0287412051686,35
"436","Aedes albopictus","c",0.000413228091739996,0.0214712976873135,36.7719269732301,36
"437","Aedes albopictus","c",0.000416245099923358,0.900051902609156,36.2205066020041,37
"438","Aedes albopictus","c",0.000428011305610629,0.573062907896281,36.4113114237481,38
"439","Aedes albopictus","c",0.000420835043369581,0.796441240767933,36.2354184466482,39
"440","Aedes albopictus","c",0.000435331435756102,0.728533941933517,36.1236351814931,40
"441","Aedes albopictus","c",0.000433371726545783,1.10455108902257,36.3009383884457,41
"442","Aedes albopictus","c",0.000435653693091105,0.957252893985703,36.3252441494217,42
"443","Aedes albopictus","c",0.000430288558522714,0.602313264079068,36.1292329718084,43
"444","Aedes albopictus","c",0.000425283698114926,0.450485075949912,36.143347589892,44
"445","Aedes albopictus","c",0.000428876799597118,1.15209151984543,36.0939954340117,45
"446","Aedes albopictus","c",0.000435787773274394,1.50399384053164,36.8594421819684,46
"447","Aedes albopictus","c",0.000405879521939606,0.479320240931737,36.9476874120951,47
"448","Aedes albopictus","c",0.000391387635338073,0.265227181692232,36.3691208388002,48
"449","Aedes albopictus","c",0.000385574040738372,0.0649109157083969,36.2397192640157,49
"450","Aedes albopictus","c",0.000402939263609353,1.14657606191004,36.3367849150727,50
"451","Aedes albopictus","c",0.000432583050093249,0.533338016667307,36.761649733919,51
"452","Aedes albopictus","c",0.000386405724547239,0.0691801358820929,36.4519219167016,52
"453","Aedes albopictus","c",0.000394537621693383,0.537785268942156,36.4189877088211,53
"454","Aedes albopictus","c",0.000439929846671437,0.982893721980609,36.3626246596917,54
"455","Aedes albopictus","c",0.000440566617340567,0.493932144299582,36.2548964798393,55
"456","Aedes albopictus","c",0.000443859025327007,0.297505302039498,36.1011009072949,56
"457","Aedes albopictus","c",0.000454395232235623,0.334369200201403,36.1979692542716,57
"458","Aedes albopictus","c",0.000387268512906117,0.264668228789778,36.0990054813499,58
"459","Aedes albopictus","c",0.000371032432805852,0.318344827454767,36.3094824354076,59
"460","Aedes albopictus","c",0.000445560738145883,1.09548239274345,36.1723476398244,60
"461","Aedes albopictus","c",0.000433977065290776,1.02492420773016,36.1353367145291,61
"462","Aedes albopictus","c",0.000417341980016159,0.867272824862486,36.6377222557209,62
"463","Aedes albopictus","c",0.00040685906621639,0.437653801992233,36.5116994564167,63
"464","Aedes albopictus","c",0.000407345828857782,0.236839469784338,36.3921266915329,64
"465","Aedes albopictus","c",0.00040575531129108,0.0985750980375191,37.1423777351556,65
"466","Aedes albopictus","c",0.000379329549760412,0.133594776113614,36.8010436811443,66
"467","Aedes albopictus","c",0.000395307668609847,0.270782624520875,36.4089248370489,67
"468","Aedes albopictus","c",0.000418494583167709,0.475878414721497,36.0265627213422,68
"469","Aedes albopictus","c",0.000422386730900225,0.198045473891321,36.3494513880848,69
"470","Aedes albopictus","c",0.000396171173833638,0.71600452921385,36.6062007735868,70
"471","Aedes albopictus","c",0.000410091325165229,0.781052033642682,36.0037045740145,71
"472","Aedes albopictus","c",0.000418644057466141,0.043971889228039,36.1180345398483,72
"473","Aedes albopictus","c",0.000417039657582452,0.0548347158291387,36.1635749774644,73
"474","Aedes albopictus","c",0.000425808665134411,0.117166867963528,36.5319637122846,74
"475","Aedes albopictus","c",0.000383574250076972,0.245092571504546,36.4107262095568,75
"476","Aedes albopictus","c",0.000421178232490813,0.0685258628549637,36.1169103596136,76
"477","Aedes albopictus","c",0.000414956491123194,0.244725197754897,36.1671233191295,77
"478","Aedes albopictus","c",0.000402520296390298,0.217853891399144,36.342552312915,78
"479","Aedes albopictus","c",0.000420633061446585,0.15042939384569,36.3468710168639,79
"480","Aedes albopictus","c",0.000412848942241197,0.251432220910254,36.4707355054934,80
"481","Aedes albopictus","c",0.000412942410762127,0.376722739113303,36.172886961768,81
"482","Aedes albopictus","c",0.000402709469534957,0.173905409454462,36.3717105975853,82
"483","Aedes albopictus","c",0.000417314143693473,1.25946458440556,36.438297007976,83
"484","Aedes albopictus","c",0.000447331206225216,1.46780278705093,36.4797653912128,84
"485","Aedes albopictus","c",0.00043413697148856,1.01944649989533,36.4550017877398,85
"486","Aedes albopictus","c",0.000409975154905784,0.195928443860985,36.1014624327918,86
"487","Aedes albopictus","c",0.000409773984368654,0.337322027813898,36.2140067353507,87
"488","Aedes albopictus","c",0.000404867480201146,0.713381093367672,36.6471843981126,88
"489","Aedes albopictus","c",0.000401123667694263,1.01207809006799,36.612791560801,89
"490","Aedes albopictus","c",0.000401478714090857,0.252367331360943,36.4726170081128,90
"491","Aedes albopictus","c",0.00041282810299057,0.0392008684597798,36.0814805505575,91
"492","Aedes albopictus","c",0.0003961218371962,0.0499878477959111,36.2807140709818,92
"493","Aedes albopictus","c",0.000402882533507066,0.043420596693651,36.2306217415634,93
"494","Aedes albopictus","c",0.000399611629931718,0.0371985918424675,36.2169131894193,94
"495","Aedes albopictus","c",0.000399890715960494,0.00131992299079703,36.2912049399907,95
"496","Aedes albopictus","c",0.000396849213298206,0.0123754289192746,36.4029365016057,96
"497","Aedes albopictus","c",0.000416850169933364,0.0561770697771717,36.1264539769966,97
"498","Aedes albopictus","c",0.000421298631200744,0.136254638075105,36.6286853229441,98
"499","Aedes albopictus","c",0.000420634812848009,0.141830300626593,36.6862691834853,99
"500","Aedes albopictus","c",0.000432011545943315,1.41316428129938,37.1930312737219,100
"501","Aedes albopictus","c",0.000394562349436754,0.00845496019582999,36.3423569956143,101
"502","Aedes albopictus","c",0.000383960083801683,0.0652781543059826,36.4347651965187,102
"503","Aedes albopictus","c",0.000399076962814367,0.101002543283612,36.2082029930126,103
"504","Aedes albopictus","c",0.000443811352569709,0.187468047371707,36.0995601977968,104
"505","Aedes albopictus","c",0.000428747199094271,0.0963707699860375,36.2322241468962,105
"506","Aedes albopictus","c",0.000442844336661919,0.866048861190348,36.2363775125948,106
"507","Aedes albopictus","c",0.000429499532853909,1.36362177852318,36.2022845448586,107
"508","Aedes albopictus","c",0.000467956284192385,1.57679470289871,36.1880398657125,108
"509","Aedes albopictus","c",0.000456876499127059,1.62630034870185,36.1852697308094,109
"510","Aedes albopictus","c",0.000415391911769905,1.24803963664921,36.1541287947756,110
"511","Aedes albopictus","c",0.000451696237449762,1.41572716434677,36.0133287976016,111
"512","Aedes albopictus","c",0.000428416846719469,1.13519751125435,36.555740715627,112
"513","Aedes albopictus","c",0.000418030893594366,1.18225929699775,36.2808505159734,113
"514","Aedes albopictus","c",0.000414961059113438,1.02639727855014,36.627862884506,114
"515","Aedes albopictus","c",0.00041488833170475,0.749801492106095,36.6734324568997,115
"516","Aedes albopictus","c",0.000418069754563996,0.669313640332675,36.3726168862183,116
"517","Aedes albopictus","c",0.000457667219500506,0.639636700451159,36.4579806773289,117
"518","Aedes albopictus","c",0.000427298976038504,0.708676408156329,36.4210530828191,118
"519","Aedes albopictus","c",0.000393276705249705,0.72386070780283,36.6816533210638,119
"520","Aedes albopictus","c",0.000411903778589008,1.54681855765791,36.9256118995985,120
"521","Aedes albopictus","c",0.000399804938982552,1.93744021536509,36.7854051038479,121
"522","Aedes albopictus","c",0.000405211445549773,1.87480124993374,37.108773605688,122
"523","Aedes albopictus","c",0.000403154422197115,1.76222951733532,36.6318581820707,123
"524","Aedes albopictus","c",0.00042256435044371,1.83982365283947,36.9899973698171,124
"525","Aedes albopictus","c",0.000422208205784136,1.73176765836168,36.9786723146446,125
"526","Aedes albopictus","c",0.000424916254090545,1.84989484201003,36.3259871455366,126
"527","Aedes albopictus","c",0.000411547296203977,0.65451714998296,36.3850854707799,127
"528","Aedes albopictus","c",0.000427106305331266,0.66351993246437,36.1020871429843,128
"529","Aedes albopictus","c",0.000446798353481654,0.0605499901790136,36.2471199614823,129
"530","Aedes albopictus","c",0.000419525014521568,0.2792502782092,36.2027679912981,130
"531","Aedes albopictus","c",0.000416992156160897,0.759692301201466,36.1761342340457,131
"532","Aedes albopictus","c",0.000428262891861996,1.04695343476526,36.4968247456274,132
"533","Aedes albopictus","c",0.000417898532529547,0.185144428419673,37.5007723081732,133
"534","Aedes albopictus","c",0.000404587954340925,0.0399249707652812,36.9210922462956,134
"535","Aedes albopictus","c",0.000409273960891769,0.034851807578423,36.3132149029828,135
"536","Aedes albopictus","c",0.000392302518116733,0.299627567690421,36.7346120803074,136
"537","Aedes albopictus","c",0.000409380019429801,0.855705324631597,36.0837347850563,137
"538","Aedes albopictus","c",0.000436849702729613,1.03817830708171,36.190369856896,138
"539","Aedes albopictus","c",0.000431079820364681,0.164908431902716,36.0862577023082,139
"540","Aedes albopictus","c",0.00039634704310568,0.137156189606721,36.3504061016381,140
"541","Aedes albopictus","c",0.000407033854170843,0.606349939245273,36.0279949644756,141
"542","Aedes albopictus","c",0.000402467977178382,0.644009206673443,36.556544907617,142
"543","Aedes albopictus","c",0.000419916815150752,0.381795341531453,36.4151641523533,143
"544","Aedes albopictus","c",0.000392268575537762,0.584722927136776,36.4996202949819,144
"545","Aedes albopictus","c",0.000388776334712421,0.423737934683217,36.2906326537328,145
"546","Aedes albopictus","c",0.000408547358704528,0.358312794330717,36.1997484940223,146
"547","Aedes albopictus","c",0.000400064357305124,0.438001667331752,37.2055750471848,147
"548","Aedes albopictus","c",0.000407229924900775,0.312196714632702,36.2049867419215,148
"549","Aedes albopictus","c",0.000432920989942974,0.458812781507618,37.0323552079219,149
"550","Aedes albopictus","c",0.000390898176642539,1.190578937547,36.6477559747081,150
"551","Aedes albopictus","c",0.000436826438622781,1.14851692139076,37.2001085359859,151
"552","Aedes albopictus","c",0.000378283265236583,0.629992684745888,37.6488347408755,152
"553","Aedes albopictus","c",0.000384668741179262,1.04992141317677,37.7321734875193,153
"554","Aedes albopictus","c",0.000377082440371105,1.23625143506444,37.5869806852836,154
"555","Aedes albopictus","c",0.000365045405240101,1.23823504102583,36.5975933036773,155
"556","Aedes albopictus","c",0.000348459192285788,0.220272626426437,36.2678077686914,156
"557","Aedes albopictus","c",0.000360932461594266,0.0949210201067854,36.2387337435559,157
"558","Aedes albopictus","c",0.000427686658778486,0.0187088612985809,36.073808931655,158
"559","Aedes albopictus","c",0.000433369276161328,0.713026309035734,36.0797129093085,159
"560","Aedes albopictus","c",0.000435186897604339,0.702423418252205,36.6661907066326,160
"561","Aedes albopictus","c",0.000434271161155811,0.616720682106269,36.4909293466149,161
"562","Aedes albopictus","c",0.000407155475169991,0.745983567885924,36.1428185288759,162
"563","Aedes albopictus","c",0.000419440803916271,0.952718589715339,36.1046544879125,163
"564","Aedes albopictus","c",0.000422631555523085,0.970364658837147,36.4404756738469,164
"565","Aedes albopictus","c",0.000438305280605597,1.42966112246508,36.3981288548024,165
"566","Aedes albopictus","c",0.000412441660175289,1.50030699485682,36.4302152725263,166
"567","Aedes albopictus","c",0.000416358980686229,1.72714184469749,36.5822386393442,167
"568","Aedes albopictus","c",0.000408272396062302,0.212384954927458,36.8648058077361,168
"569","Aedes albopictus","c",0.000406827731404728,1.05888141545757,36.91762915945,169
"570","Aedes albopictus","c",0.000416221058786138,0.196342472506516,36.4265068342672,170
"571","Aedes albopictus","c",0.000418365486345221,0.0820229771030636,36.4268528614124,171
"572","Aedes albopictus","c",0.00040428888857775,0.00700357234915602,36.4670422477359,172
"573","Aedes albopictus","c",0.000407202162348976,0.0060483446959589,36.1676158869648,173
"574","Aedes albopictus","c",0.000407052798330678,0.0237280147236146,36.0094587273548,174
"575","Aedes albopictus","c",0.000423356352528269,0.0681206994817807,36.1415471925342,175
"576","Aedes albopictus","c",0.000448128400784434,0.339485845792676,36.1995768757928,176
"577","Aedes albopictus","c",0.000398957266991723,0.107523236259999,36.3190755547709,177
"578","Aedes albopictus","c",0.000397281649330701,0.366451519759402,36.2615357049241,178
"579","Aedes albopictus","c",0.000424905014678486,0.238790114090867,36.4258278300505,179
"580","Aedes albopictus","c",0.00039616980767904,0.135578005720977,36.3380906540927,180
"581","Aedes albopictus","c",0.000419255920491511,0.141563625806959,36.2886858728678,181
"582","Aedes albopictus","c",0.000420642311333456,0.218096134351786,36.0980012004161,182
"583","Aedes albopictus","c",0.000421251313708303,0.150726886403769,36.0777778742425,183
"584","Aedes albopictus","c",0.000424917227372047,0.0705677453225889,36.0846123283956,184
"585","Aedes albopictus","c",0.000410045748824727,0.203146540659956,36.1035796862193,185
"586","Aedes albopictus","c",0.000413468992387,0.22598879026452,36.3123077365232,186
"587","Aedes albopictus","c",0.000436070708861881,0.922598431861026,36.2436543713239,187
"588","Aedes albopictus","c",0.000435309869813215,1.37928559385657,37.1363666070128,188
"589","Aedes albopictus","c",0.000413705910808566,1.39757508724663,36.5232415702642,189
"590","Aedes albopictus","c",0.000463330699286349,0.369762108909879,36.4415120991942,190
"591","Aedes albopictus","c",0.000452207705700519,0.503461741082286,36.3135860471211,191
"592","Aedes albopictus","c",0.000428298679195413,0.367967227488458,36.1273642475162,192
"593","Aedes albopictus","c",0.000424861132938472,0.256927779568722,36.3164535825557,193
"594","Aedes albopictus","c",0.000431631196218974,0.262513773743093,36.3776857252543,194
"595","Aedes albopictus","c",0.000417382927856121,0.609593283807381,36.1969715151334,195
"596","Aedes albopictus","c",0.000425572779603031,1.27389867446751,36.5644693786028,196
"597","Aedes albopictus","c",0.000433724660482106,1.50735793362275,36.0202051026266,197
"598","Aedes albopictus","c",0.000435832427432637,2.12283541869801,36.3729441900862,198
"599","Aedes albopictus","c",0.000462421545007231,2.20480835499575,36.1533263254635,199
"600","Aedes albopictus","c",0.000431323171747633,2.23394547617142,36.4638694693203,200
"601","Aedes albopictus","TFD",0.0461063574517235,9.77316384840155,35.4073724191387,1
"602","Aedes albopictus","TFD",0.0473326131383016,9.28359835791442,35.3572563397619,2
"603","Aedes albopictus","TFD",0.0429584266288118,8.52905439104278,35.0656389323601,3
"604","Aedes albopictus","TFD",0.0440757501696271,9.94626089749066,35.0078387135099,4
"605","Aedes albopictus","TFD",0.0448551839063158,10.1410348286893,35.5801233898245,5
"606","Aedes albopictus","TFD",0.0460932113133812,9.57133885237203,35.4734792128237,6
"607","Aedes albopictus","TFD",0.0509056955791942,11.5557604428969,35.0954905360019,7
"608","Aedes albopictus","TFD",0.0582712725355003,11.0259942306385,35.0806695782365,8
"609","Aedes albopictus","TFD",0.0553397582226242,10.6260864362547,35.0536569439625,9
"610","Aedes albopictus","TFD",0.048043275821813,9.61563049016946,35.4227462063221,10
"611","Aedes albopictus","TFD",0.0345285142923002,6.1274582136982,35.3591349497318,11
"612","Aedes albopictus","TFD",0.0426339489089914,8.52515600980964,35.2968971028457,12
"613","Aedes albopictus","TFD",0.041405542154838,9.22160780809315,35.0420646738593,13
"614","Aedes albopictus","TFD",0.0459355396809785,9.0954570253578,36.0537751491035,14
"615","Aedes albopictus","TFD",0.0411400726484453,8.67928278889637,35.6983147049063,15
"616","Aedes albopictus","TFD",0.0377329635188214,8.05075397271037,36.6901236790033,16
"617","Aedes albopictus","TFD",0.040899434146667,7.04745446539114,35.6467984560505,17
"618","Aedes albopictus","TFD",0.0412970950751864,6.83390875289381,35.1036820529537,18
"619","Aedes albopictus","TFD",0.0427035379944686,9.86081087763785,36.0550645222593,19
"620","Aedes albopictus","TFD",0.0353631079856113,8.20750544720941,35.5795041132065,20
"621","Aedes albopictus","TFD",0.0434795541270358,7.60933452739382,35.6025227367265,21
"622","Aedes albopictus","TFD",0.0421427904295507,7.66279997224503,35.5164914373292,22
"623","Aedes albopictus","TFD",0.0364870320714161,4.91026730605203,35.8203965222511,23
"624","Aedes albopictus","TFD",0.0372621176656542,5.31322976152726,35.6192076377799,24
"625","Aedes albopictus","TFD",0.0367777100264519,5.76608458395109,35.8943205766612,25
"626","Aedes albopictus","TFD",0.0373511078727681,6.14926874858881,35.7192289809885,26
"627","Aedes albopictus","TFD",0.034855030618183,2.67313815218078,35.3731702073573,27
"628","Aedes albopictus","TFD",0.0340865925675134,7.40956425324257,35.5802400382391,28
"629","Aedes albopictus","TFD",0.0381346212178848,6.45999293866469,35.7329230146638,29
"630","Aedes albopictus","TFD",0.040794612720381,7.80823079952772,35.1448289193521,30
"631","Aedes albopictus","TFD",0.0416687547694165,8.54430954893141,35.1945164560413,31
"632","Aedes albopictus","TFD",0.0390967144243137,8.95554995259607,35.1095817502084,32
"633","Aedes albopictus","TFD",0.0436898971492895,8.76198408046001,35.7407408926742,33
"634","Aedes albopictus","TFD",0.0438450231676534,8.16606731191767,35.1553086820468,34
"635","Aedes albopictus","TFD",0.043440101887472,5.87461795213277,35.2747315532801,35
"636","Aedes albopictus","TFD",0.0429563374775333,5.54797076138613,35.7231074675033,36
"637","Aedes albopictus","TFD",0.0368539476311183,5.84276843971367,35.8587350357201,37
"638","Aedes albopictus","TFD",0.0331681604675005,5.04236970278132,35.4564428935368,38
"639","Aedes albopictus","TFD",0.0354330067299999,10.4480441335444,35.4379295081905,39
"640","Aedes albopictus","TFD",0.0336565073442647,10.9947602998046,35.3276601099321,40
"641","Aedes albopictus","TFD",0.0353060383887518,10.6002876818806,35.8002316803123,41
"642","Aedes albopictus","TFD",0.0292757287753668,10.1104644908288,35.3237753037056,42
"643","Aedes albopictus","TFD",0.0241399202652011,8.17566719441843,35.3599659551163,43
"644","Aedes albopictus","TFD",0.0241134966217788,7.86713305171444,35.3714533697829,44
"645","Aedes albopictus","TFD",0.0270676764581188,8.42548055057955,35.4504492018139,45
"646","Aedes albopictus","TFD",0.048988259953207,14.6824329620136,35.2765315531419,46
"647","Aedes albopictus","TFD",0.0475992015463331,10.1266118843678,35.528812981595,47
"648","Aedes albopictus","TFD",0.0490006970851016,10.2345236936189,35.1597410599756,48
"649","Aedes albopictus","TFD",0.0498786062164527,14.0740162172284,35.0665619724039,49
"650","Aedes albopictus","TFD",0.0496079670487392,13.3941822661039,35.0046363088316,50
"651","Aedes albopictus","TFD",0.0736221122239225,15.0478623980549,35.2038484481801,51
"652","Aedes albopictus","TFD",0.0744405018079024,15.0479420963663,35.4627185177895,52
"653","Aedes albopictus","TFD",0.0538766910509252,14.98061766344,35.5416234730318,53
"654","Aedes albopictus","TFD",0.0524670609250324,16.708218564392,35.2898317603754,54
"655","Aedes albopictus","TFD",0.055450998374338,18.9316361260839,35.0123185822728,55
"656","Aedes albopictus","TFD",0.0648841854422681,17.2941891926073,35.4259984663563,56
"657","Aedes albopictus","TFD",0.0714037308350365,17.034925860924,35.935088266554,57
"658","Aedes albopictus","TFD",0.0754665707884999,16.1985542018436,35.9018757062074,58
"659","Aedes albopictus","TFD",0.0442047536847898,10.901986048376,35.8288718115933,59
"660","Aedes albopictus","TFD",0.0401691116626689,6.6654766432148,36.2531199949837,60
